date,instrument,direction,entry,exit,R_mid,R_cross,rupees_mid,fees_rupees,fill_unit
2026-02-20,2815745,,,,-1.0185,-1.0371,-1018.55,,R
2026-02-20,2815745,,,,-1.0136,-1.0272,-1013.6,,R
2026-02-24,558337,,,,0.8175,0.7944,817.55,,R
2026-02-24,5552641,,,,0.0362,0.0245,36.2,,R
2026-02-24,5552641,,,,0.0315,0.0213,31.5,,R
2026-02-27,348929,,,,0.3338,0.3228,333.85,,R
2026-02-27,348929,,,,0.3696,0.3574,369.65,,R
2026-02-27,348929,,,,0.2334,0.2257,233.45,,R
2026-03-02,492033,,,,-1.0145,-1.0291,-1014.5,,R
2026-03-02,5436929,,,,0.3371,0.3309,337.05,,R
2026-03-02,558337,,,,-1.0223,-1.0446,-1022.3,,R
2026-03-02,492033,,,,-1.0149,-1.0297,-1014.9,,R
2026-03-02,5436929,,,,0.9595,0.9419,959.45,,R
2026-03-02,492033,,,,-1.0125,-1.0249,-1012.45,,R
2026-03-02,5436929,,,,0.3371,0.3309,337.05,,R
2026-03-04,1102337,,,,-1.0172,-1.0345,-1017.25,,R
2026-03-04,1102337,,,,-1.0158,-1.0316,-1015.8,,R
2026-03-04,2813441,,,,0.4596,0.4509,459.6,,R
2026-03-04,5552641,,,,-1.0097,-1.0194,-1009.7,,R
2026-03-04,2813441,,,,0.5708,0.56,570.8,,R
2026-03-04,2813441,,,,0.5475,0.5371,547.45,,R
2026-03-04,738561,,,,0.3539,0.3451,353.9,,R
2026-03-04,2813441,,,,0.4549,0.4463,454.9,,R
2026-03-04,2813441,,,,0.5721,0.5612,572.05,,R
2026-03-04,738561,,,,0.3578,0.3489,357.8,,R
2026-03-04,738561,,,,0.605,0.5899,605.0,,R
2026-03-04,2813441,,,,0.5491,0.5387,549.1,,R
2026-03-04,1102337,,,,-1.016,-1.0321,-1016.05,,R
2026-03-05,1102337,,,,-1.0141,-1.0282,-1014.1,,R
2026-03-05,1102337,,,,-1.0153,-1.0306,-1015.3,,R
2026-03-05,1102337,,,,-1.0138,-1.0276,-1013.8,,R
2026-03-06,2585345,,,,-1.0078,-1.0157,-1007.85,,R
2026-03-06,2585345,,,,-1.0169,-1.0338,-1016.85,,R
2026-03-06,2962689,,,,0.0862,0.0793,86.15,,R
2026-03-06,2962689,,,,0.1144,0.1053,114.4,,R
2026-03-06,2815745,,,,-1.0173,-1.0347,-1017.35,,R
2026-03-06,2585345,,,,-1.0123,-1.0246,-1012.3,,R
2026-03-06,2962689,,,,0.0808,0.0744,80.85,,R
2026-03-06,2815745,,,,-1.0127,-1.0254,-1012.7,,R
2026-03-09,356865,,,,-1.0151,-1.0301,-1015.05,,R
2026-03-09,356865,,,,-1.0183,-1.0365,-1018.25,,R
2026-03-09,356865,,,,-1.0134,-1.0269,-1013.45,,R
2026-03-10,2952193,,,,-1.0117,-1.0234,-1011.7,,R
2026-03-10,348929,,,,-1.0116,-1.0231,-1011.6,,R
2026-03-10,2952193,,,,-1.0117,-1.0234,-1011.7,,R
2026-03-10,2952193,,,,-1.0156,-1.0312,-1015.6,,R
2026-03-11,5436929,,,,-1.0174,-1.0348,-1017.45,,R
2026-03-11,1102337,,,,-1.0117,-1.0236,-1011.75,,R
2026-03-11,348929,,,,0.376,0.369,376.05,,R
2026-03-11,1102337,,,,-1.0123,-1.0246,-1012.25,,R
2026-03-11,348929,,,,-1.01,-1.0201,-1010.05,,R
2026-03-11,1102337,,,,-1.0115,-1.0231,-1011.5,,R
2026-03-11,5436929,,,,0.2032,0.1971,203.2,,R
2026-03-11,5436929,,,,0.2032,0.1971,203.2,,R
2026-03-11,348929,,,,-1.0111,-1.0223,-1011.15,,R
2026-03-11,2815745,,,,-1.0154,-1.0308,-1015.4,,R
2026-03-11,2815745,,,,-1.0101,-1.0202,-1010.1,,R
2026-03-11,1102337,,,,-1.0128,-1.0256,-1012.75,,R
2026-03-11,1102337,,,,-1.0121,-1.0242,-1012.1,,R
2026-03-11,1102337,,,,-1.0132,-1.0265,-1013.25,,R
2026-03-12,1304833,,,,0.5085,0.5004,508.5,,R
2026-03-12,1304833,,,,0.3795,0.3735,379.55,,R
2026-03-12,1304833,,,,0.4281,0.4213,428.1,,R
2026-03-13,492033,,,,0.139,0.1263,139.0,,R
2026-03-13,492033,,,,0.1888,0.176,188.85,,R
2026-03-16,2815745,,,,0.3157,0.3061,315.7,,R
2026-03-16,60417,,,,0.0923,0.0832,92.3,,R
2026-03-16,2585345,,,,0.0141,0.0041,14.1,,R
2026-03-16,492033,,,,0.0158,0.0054,15.8,,R
2026-03-16,60417,,,,0.1419,0.1279,141.9,,R
2026-03-16,2585345,,,,0.0091,0.0027,9.1,,R
2026-03-16,2585345,,,,0.0195,0.0057,19.55,,R
2026-03-16,60417,,,,0.1055,0.0951,105.5,,R
2026-03-16,2585345,,,,0.0209,0.0061,20.9,,R
2026-03-17,5582849,,,,0.2586,0.2478,258.55,,R
2026-03-17,2815745,,,,0.6148,0.6016,614.8,,R
2026-03-17,5582849,,,,0.2759,0.2645,275.95,,R
2026-03-17,2952193,,,,0.4984,0.4851,498.4,,R
2026-03-17,2952193,,,,0.373,0.3631,373.05,,R
2026-03-17,5582849,,,,0.2449,0.2347,244.85,,R
2026-03-17,5436929,,,,0.2631,0.246,263.15,,R
2026-03-17,2585345,,,,0.1191,0.1087,119.1,,R
2026-03-17,2952193,,,,0.3731,0.3632,373.15,,R
2026-03-18,60417,,,,0.3069,0.2961,306.9,,R
2026-03-18,5013761,,,,0.6593,0.6477,659.25,,R
2026-03-18,60417,,,,0.2676,0.2582,267.65,,R
2026-03-18,175361,,,,-1.0093,-1.0187,-1009.3,,R
2026-03-18,1102337,,,,-1.0118,-1.0236,-1011.8,,R
2026-03-18,175361,,,,-1.0093,-1.0186,-1009.3,,R
2026-03-18,60417,,,,0.4121,0.3976,412.1,,R
2026-03-18,1102337,,,,-1.0113,-1.0226,-1011.35,,R
2026-03-18,1102337,,,,-1.0129,-1.0258,-1012.9,,R
2026-03-18,1102337,,,,-1.0115,-1.023,-1011.5,,R
2026-03-18,2815745,,,,0.2987,0.2898,298.7,,R
2026-03-18,1102337,,,,-1.012,-1.024,-1012.0,,R
2026-03-18,1102337,,,,-1.0124,-1.0249,-1012.4,,R
2026-03-18,175361,,,,-1.0102,-1.0203,-1010.15,,R
2026-03-19,197633,,,,-1.0164,-1.0327,-1016.4,,R
2026-03-19,197633,,,,-1.0125,-1.0251,-1012.5,,R
2026-03-19,197633,,,,-1.0142,-1.0283,-1014.2,,R
2026-03-20,175361,,,,-1.0093,-1.0186,-1009.3,,R
2026-03-20,175361,,,,-1.0092,-1.0184,-1009.2,,R
2026-03-20,175361,,,,-1.0103,-1.0205,-1010.25,,R
2026-03-23,2815745,,,,-1.0164,-1.0327,-1016.35,,R
2026-03-23,2585345,,,,0.0537,0.047,53.75,,R
2026-03-23,415745,,,,0.136,0.1268,136.0,,R
2026-03-23,2585345,,,,0.1239,0.1084,123.95,,R
2026-03-23,1304833,,,,0.2873,0.2812,287.3,,R
2026-03-23,60417,,,,0.2927,0.2832,292.7,,R
2026-03-23,5582849,,,,0.2916,0.2801,291.6,,R
2026-03-23,415745,,,,0.05,0.044,50.0,,R
2026-03-23,1304833,,,,0.3241,0.3172,324.1,,R
2026-03-23,356865,,,,0.4753,0.4579,475.35,,R
2026-03-23,492033,,,,0.1153,0.1046,115.3,,R
2026-03-23,415745,,,,0.059,0.0519,58.95,,R
2026-03-23,60417,,,,0.4501,0.4355,450.1,,R
2026-03-23,5582849,,,,0.2732,0.2624,273.15,,R
2026-03-23,5582849,,,,0.2587,0.2485,258.7,,R
2026-03-23,2815745,,,,-0.0069,-0.0169,-6.9,,R
2026-03-23,60417,,,,0.3344,0.3236,334.45,,R
2026-03-23,1304833,,,,0.385,0.3768,385.0,,R
2026-03-23,2585345,,,,0.0836,0.0731,83.6,,R
2026-03-23,2585345,,,,0.0,0.0,0.0,,R
2026-03-23,5436929,,,,0.0,0.0,0.0,,R
2026-03-24,1102337,,,,0.1679,0.1576,167.9,,R
2026-03-24,1102337,,,,0.1734,0.1627,173.35,,R
2026-03-24,2977281,,,,0.5755,0.5648,575.55,,R
2026-03-24,1102337,,,,0.1548,0.1453,154.8,,R
2026-03-24,2977281,,,,-1.0151,-1.0301,-1015.1,,R
2026-03-24,1102337,,,,0.1584,0.1487,158.45,,R
2026-03-24,2977281,,,,-1.02,-1.0399,-1020.05,,R
2026-03-24,1102337,,,,0.1515,0.1422,151.5,,R
2026-03-24,1102337,,,,0.1614,0.1515,161.4,,R
2026-03-27,130305,,,,0.4918,0.4826,491.75,,R
2026-03-27,2674433,,,,-0.6691,-0.6791,-669.11,,R
2026-03-27,2674433,,,,-0.6699,-0.6806,-669.9,,R
2026-03-27,2674433,,,,-0.6683,-0.6774,-668.32,,R
2026-03-30,2674433,,,,0.9499,0.9374,949.9,,R
2026-03-30,2674433,,,,1.0322,1.0187,1032.25,,R
2026-03-30,2674433,,,,1.1411,1.1261,1141.1,,R
2026-03-30,738561,,,,0.0503,0.0456,50.31,,R
2026-03-30,738561,,,,0.086,0.078,86.01,,R
2026-03-30,738561,,,,0.0508,0.0461,50.84,,R
2026-04-01,1102337,,,,0.6893,0.6803,689.3,,R
2026-04-01,1102337,,,,0.764,0.754,764.0,,R
2026-04-01,1102337,,,,0.7889,0.7786,788.9,,R
2026-04-01,492033,,,,0.2842,0.2746,284.2,,R
2026-04-01,1304833,,,,0.1084,0.101,108.4,,R
2026-04-01,1102337,,,,0.7343,0.7247,734.3,,R
2026-04-01,1304833,,,,0.0961,0.0896,96.15,,R
2026-04-01,1102337,,,,0.7045,0.6953,704.5,,R
2026-04-01,356865,,,,0.1502,0.1335,150.25,,R
2026-04-01,1304833,,,,0.1288,0.12,128.75,,R
2026-04-01,1102337,,,,0.7209,0.7115,720.9,,R
2026-04-01,60417,,,,0.1775,0.1718,177.47,,R
2026-04-01,60417,,,,0.2028,0.1964,202.83,,R
2026-04-01,60417,,,,0.273,0.2643,273.02,,R
2026-04-01,2585345,,,,0.4706,0.4608,470.63,,R
2026-04-01,2585345,,,,0.2041,0.1998,204.06,,R
2026-04-02,2962689,,,,0.7237,0.7151,723.75,,R
2026-04-02,2674433,,,,0.4249,0.4195,424.93,,R
2026-04-02,2674433,,,,0.4644,0.4585,464.38,,R
2026-04-02,197633,,,,0.1776,0.1728,177.58,,R
2026-04-02,2455041,,,,0.4671,0.4611,467.12,,R
2026-04-02,2455041,,,,0.5015,0.495,501.45,,R
2026-04-02,2455041,,,,0.6157,0.6078,615.74,,R
2026-04-02,2674433,,,,0.4984,0.4921,498.41,,R
2026-04-06,5582849,,,,0.7449,0.7328,744.92,,R
2026-04-10,5436929,,,,0.3711,0.3657,371.1,,R
2026-04-10,5436929,,,,0.9068,0.8936,906.8,,R
2026-04-10,5506049,,,,0.7626,0.7567,762.55,,R
2026-04-10,5506049,,,,0.85,0.8435,850.0,,R
2026-04-10,5506049,,,,1.0686,1.0604,1068.6,,R
2026-04-13,60417,,,,0.5845,0.5765,584.5,,R
2026-04-13,1102337,,,,0.1498,0.1403,149.8,,R
2026-04-13,1102337,,,,0.1567,0.1467,156.65,,R
2026-04-13,1102337,,,,0.1714,0.1605,171.35,,R
2026-04-13,1102337,,,,0.1595,0.1494,159.5,,R
2026-04-13,1102337,,,,0.1531,0.1434,153.1,,R
2026-04-13,1102337,,,,0.1659,0.1554,165.95,,R
2026-04-13,60417,,,,0.6704,0.6612,670.4,,R
2026-04-13,60417,,,,0.9004,0.888,900.35,,R
2026-04-13,2457345,,,,0.0084,-0.0013,8.36,,R
2026-04-13,140033,,,,0.0847,0.0726,84.73,,R
2026-04-13,2585345,,,,0.4298,0.4217,429.84,,R
2026-04-13,140033,,,,0.0975,0.0836,97.52,,R
2026-04-13,2585345,,,,0.5923,0.5811,592.34,,R
2026-04-13,2457345,,,,0.0109,-0.0017,10.91,,R
2026-04-13,2585345,,,,0.274,0.2688,273.99,,R
2026-04-13,140033,,,,0.062,0.0532,62.04,,R
2026-04-13,2457345,,,,0.0082,-0.0013,8.2,,R
2026-04-13,2457345,,,,0.0062,-0.001,6.21,,R
2026-04-13,2457345,,,,0.0052,-0.0008,5.2,,R
2026-04-13,2457345,,,,0.0082,-0.0012,8.18,,R
2026-04-13,2585345,,,,0.2323,0.2279,232.29,,R
2026-04-13,2815745,,,,0.0505,0.0461,50.55,,R
2026-04-13,60417,,,,0.3955,0.39,395.45,,R
2026-04-13,60417,,,,0.2938,0.2898,293.84,,R
2026-04-13,2585345,,,,0.1493,0.1465,149.34,,R
2026-04-13,60417,,,,0.2571,0.2536,257.14,,R
2026-04-13,2585345,,,,0.3444,0.3378,344.36,,R
2026-04-15,492033,,,,0.0035,-0.0016,3.51,,R
2026-04-16,558337,,,,0.0495,0.0407,49.45,,R
2026-04-16,558337,,,,0.064,0.0527,64.05,,R
2026-04-16,558337,,,,0.0616,0.0507,61.6,,R
2026-04-16,2815745,,,,0.0847,0.0773,84.71,,R
2026-04-16,197633,,,,0.2487,0.2425,248.68,,R
2026-04-16,197633,,,,0.2785,0.2716,278.47,,R
2026-04-22,1304833,,,,0.241,0.2316,241.05,,R
2026-04-22,1304833,,,,0.0296,0.0223,29.65,,R
2026-04-22,1304833,,,,-0.6503,-0.6612,-650.35,,R
2026-04-22,2962689,,,,-0.5816,-0.5863,-581.61,,R
2026-04-22,2962689,,,,-0.5813,-0.5857,-581.32,,R
2026-04-22,2962689,,,,-0.5831,-0.5894,-583.14,,R
2026-04-23,492033,,,,0.1764,0.1698,176.37,,R
2026-04-23,492033,,,,0.1789,0.1722,178.89,,R
2026-04-27,1102337,,,,-1.013,-1.026,-1013.0,,R
2026-04-27,1102337,,,,-1.0121,-1.0242,-1012.1,,R
2026-04-27,1102337,,,,-1.0119,-1.0238,-1011.95,,R
2026-04-27,1102337,,,,-0.5725,-0.5796,-572.52,,R
2026-04-27,1102337,,,,-0.572,-0.5785,-571.99,,R
2026-04-27,1102337,,,,-0.5718,-0.5783,-571.85,,R
2026-04-27,492033,,,,0.0246,0.0189,24.6,,R
2026-04-27,5582849,,,,0.413,0.4032,412.95,,R
2026-04-27,5582849,,,,0.4109,0.4012,410.9,,R
2026-04-27,5582849,,,,0.4111,0.4014,411.15,,R
2026-04-28,2585345,,,,0.0006,-0.0029,0.64,,R
2026-04-28,197633,,,,0.3008,0.2946,300.8,,R
2026-04-28,197633,,,,0.3898,0.3818,389.82,,R
2026-04-28,2585345,,,,0.0015,-0.0067,1.51,,R
2026-04-28,197633,,,,0.3369,0.3299,336.86,,R
2026-04-28,2585345,,,,0.001,-0.0045,1.01,,R
2026-04-28,2585345,,,,0.0006,-0.0028,0.63,,R
2026-04-28,2585345,,,,0.0004,-0.0018,0.4,,R
2026-04-28,2585345,,,,0.0009,-0.0039,0.88,,R
2026-04-29,2457345,,,,0.042,0.0373,42.0,,R
2026-04-29,2457345,,,,0.0504,0.0448,50.38,,R
2026-04-29,2457345,,,,0.0658,0.0585,65.79,,R
2026-04-29,2457345,,,,0.0358,0.0319,35.84,,R
2026-04-29,2457345,,,,0.0353,0.0314,35.33,,R
2026-04-29,2457345,,,,0.0468,0.0416,46.8,,R
2026-04-30,2952193,,,,0.3971,0.3824,397.1,,R
2026-04-30,2952193,,,,0.2974,0.2864,297.4,,R
2026-04-30,2952193,,,,0.2973,0.2863,297.3,,R
2026-04-30,2674433,,,,-1.0158,-1.0316,-1015.8,,R
2026-04-30,2674433,,,,-1.0171,-1.0343,-1017.1,,R
2026-04-30,2674433,,,,-1.019,-1.038,-1019.0,,R
2026-05-04,558337,,,,0.573,0.5598,573.0,,R
2026-05-04,558337,,,,0.5855,0.572,585.5,,R
2026-05-04,558337,,,,0.8744,0.8543,874.45,,R
2026-05-05,5506049,,,,0.3423,0.3351,342.35,,R
2026-05-05,5506049,,,,0.4798,0.4696,479.8,,R
2026-05-05,5506049,,,,0.3817,0.3736,381.7,,R
2026-05-05,5013761,,,,-0.5409,-0.5489,-540.94,,R
2026-05-05,1102337,,,,0.276,0.2698,276.03,,R
2026-05-05,1102337,,,,0.2812,0.2748,281.17,,R
2026-05-05,1102337,,,,0.3021,0.2953,302.11,,R
2026-05-05,1102337,,,,0.2441,0.2386,244.14,,R
2026-05-05,1102337,,,,0.2495,0.2439,249.53,,R
2026-05-05,1102337,,,,0.2706,0.2645,270.56,,R
2026-05-05,492033,,,,0.0507,0.0464,50.72,,R
2026-05-05,492033,,,,0.0595,0.0545,59.54,,R
2026-05-05,492033,,,,0.0604,0.0553,60.39,,R
2026-05-07,348929,,,,0.284,0.2754,284.05,,R
2026-05-07,348929,,,,0.4497,0.436,449.7,,R
2026-05-07,348929,,,,0.4255,0.4126,425.55,,R
2026-05-07,348929,,,,0.2465,0.239,246.5,,R
2026-05-07,348929,,,,0.4722,0.4578,472.15,,R
2026-05-07,348929,,,,0.4062,0.3938,406.15,,R
2026-05-07,2815745,,,,-0.5587,-0.5672,-558.66,,R
2026-05-07,2674433,,,,0.0526,0.0438,52.65,,R
2026-05-07,2815745,,,,0.2971,0.2909,297.1,,R
2026-05-07,175361,,,,-0.5558,-0.5615,-555.79,,R
2026-05-07,2674433,,,,0.0482,0.04,48.16,,R
2026-05-07,2815745,,,,0.2123,0.2067,212.29,,R
2026-05-07,175361,,,,-0.5559,-0.5616,-555.88,,R
2026-05-07,2674433,,,,0.0565,0.047,56.5,,R
2026-05-07,175361,,,,-0.5563,-0.5625,-556.32,,R
2026-05-08,175361,,,,-1.0117,-1.0234,-1011.7,,R
2026-05-08,2674433,,,,0.4557,0.4395,455.7,,R
2026-05-08,175361,,,,-1.0107,-1.0213,-1010.65,,R
2026-05-08,2674433,,,,0.5038,0.4859,503.8,,R
2026-05-08,175361,,,,-1.0105,-1.0211,-1010.55,,R
2026-05-08,2457345,,,,0.1587,0.1537,158.74,,R
2026-05-08,2457345,,,,0.1903,0.1843,190.32,,R
2026-05-08,2457345,,,,0.2485,0.2406,248.49,,R
2026-05-11,1215745,,,,-1.1676,-1.1848,-1167.62,,R
2026-05-11,1215745,,,,-1.171,-1.1915,-1171.02,,R
2026-05-11,1215745,,,,-1.1695,-1.1886,-1169.46,,R
2026-05-11,5533185,,,,-0.0858,-0.09,-85.8,,R
2026-05-11,5013761,,,,-0.5534,-0.5614,-553.44,,R
2026-05-11,5533185,,,,0.2284,0.2245,228.39,,R
2026-05-11,5533185,,,,0.2413,0.2371,241.27,,R
2026-05-11,5533185,,,,0.211,0.2073,210.96,,R
2026-05-11,5533185,,,,0.2254,0.2216,225.44,,R
2026-05-11,5533185,,,,-0.081,-0.085,-80.99,,R
2026-05-11,2585345,,,,0.1779,0.1738,177.86,,R
2026-05-11,2585345,,,,0.1143,0.1117,114.31,,R
2026-05-11,2585345,,,,-0.1807,-0.1867,-180.66,,R
2026-05-11,2585345,,,,0.1397,0.1365,139.71,,R
2026-05-11,2585345,,,,-0.1319,-0.1364,-131.93,,R
2026-05-11,140033,,,,-0.049,-0.0527,-48.96,,R
2026-05-11,140033,,,,-0.3433,-0.3485,-343.28,,R
2026-05-11,140033,,,,-0.3441,-0.35,-344.08,,R
2026-05-11,2585345,,,,0.089,0.087,89.04,,R
2026-05-12,2952193,,,,-1.0165,-1.033,-1016.5,,R
2026-05-12,2952193,,,,-1.0124,-1.0247,-1012.35,,R
2026-05-12,2952193,,,,-1.0124,-1.0247,-1012.35,,R
2026-05-12,130305,,,,0.0786,0.067,78.65,,R
2026-05-12,2127617,,,,-0.3401,-0.3454,-340.12,,R
2026-05-12,2127617,,,,-0.3395,-0.3441,-339.46,,R
2026-05-12,2127617,,,,-0.3396,-0.3443,-339.56,,R
2026-05-13,5552641,,,,-1.0104,-1.0208,-1010.4,,R
2026-05-13,2674433,,,,0.6225,0.6068,622.5,,R
2026-05-14,2952193,,,,-1.0206,-1.0413,-1020.65,,R
2026-05-19,175361,,,,0.4444,0.4316,444.39,,R
2026-05-19,175361,,,,0.4035,0.3919,403.49,,R
2026-05-19,2457345,,,,0.2326,0.2267,232.62,,R
2026-05-19,2457345,,,,0.3641,0.3549,364.06,,R
2026-05-19,2457345,,,,0.2788,0.2718,278.8,,R
2026-05-19,5436929,,,,0.0657,0.0634,65.67,,R
2026-05-19,5436929,,,,0.0657,0.0634,65.67,,R
2026-05-19,5436929,,,,0.1869,0.1805,186.93,,R
2026-05-20,175361,,,,0.4618,0.4503,461.76,,R
2026-05-20,2674433,,,,0.2325,0.2252,232.48,,R
2026-05-20,2674433,,,,0.3309,0.3223,330.93,,R
2026-05-20,2674433,,,,0.2541,0.2461,254.06,,R
2026-05-21,140033,,,,-1.116,-1.1364,-1115.99,,R
2026-05-21,558337,,,,0.0494,0.0341,49.41,,R
2026-05-21,558337,,,,0.0483,0.0333,48.31,,R
2026-05-21,558337,,,,-1.1185,-1.1414,-1118.46,,R
2026-05-21,140033,,,,0.3171,0.3,317.09,,R
2026-05-21,140033,,,,0.083,0.0706,83.04,,R
2026-05-21,348929,,,,0.4198,0.4062,419.8,,R
2026-05-21,130305,,,,0.4042,0.3929,404.25,,R
2026-05-21,348929,,,,0.3792,0.3669,379.2,,R
2026-05-21,348929,,,,0.2652,0.2566,265.2,,R
2026-05-21,3691009,,,,0.1788,0.1757,178.78,,R
2026-05-21,3691009,,,,0.2217,0.2179,221.74,,R
2026-05-22,1215745,,,,-1.1097,-1.1247,-1109.68,,R
2026-05-22,2674433,,,,0.0021,-0.0164,2.13,,R
2026-05-27,2813441,,,,0.347,0.3411,347.0,,R
2026-05-29,1215745,,,,-0.7794,-0.7902,-779.39,,R
2026-05-29,1215745,,,,0.0828,0.0727,82.77,,R
2026-05-29,5013761,,,,0.3843,0.3767,384.29,,R
2026-05-29,5013761,,,,0.3174,0.3111,317.43,,R
2026-06-01,1215745,,,,0.0974,0.0885,97.42,,R
2026-06-01,197633,,,,0.0522,0.0451,52.15,,R
2026-06-01,492033,,,,0.2517,0.2454,251.7,,R
2026-06-01,356865,,,,0.0297,0.0231,29.73,,R
2026-06-01,492033,,,,0.2144,0.209,214.35,,R
2026-06-01,356865,,,,0.0361,0.028,36.08,,R
2026-06-01,356865,,,,0.0265,0.0206,26.52,,R
2026-06-01,492033,,,,0.2553,0.2489,255.26,,R
2026-06-02,2674433,,,,0.7192,0.7055,719.19,,R
2026-06-02,2674433,,,,0.6618,0.6492,661.82,,R
2026-06-02,2674433,,,,0.795,0.7799,795.0,,R
2026-06-02,5436929,,,,0.135,0.1325,135.03,,R
2026-06-02,5436929,,,,0.135,0.1325,135.03,,R
2026-06-02,140033,,,,-0.0073,-0.0154,-7.25,,R
2026-06-03,558337,,,,0.905,0.8906,904.98,,R
2026-06-03,140033,,,,0.1475,0.1404,147.48,,R
2026-06-03,5582849,,,,-0.3733,-0.3855,-373.27,,R
2026-06-03,2127617,,,,0.082,0.0757,82.03,,R
2026-06-04,2977281,,,,-1.0195,-1.0389,-1019.5,,R
2026-06-04,348929,,,,-1.0133,-1.0267,-1013.35,,R
2026-06-05,2952193,,,,0.5697,0.5475,569.75,,R
